1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 0100000030EC7B21,,
Is Mission Active?  true,,
Mission Start:  Mon Apr 04 12:02:00 PDT 2016,,
Sample Rate:  Every 240 minute(s),,
Number of Mission Samples:  428,,
Total Samples:  7949,,
Roll Over Enabled?  true,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 ¡C,,
Low Temperature Alarm:  -40 ¡C,,
,,
Date/Time,Unit,Value
4/4/16 12:02,C,22.5
4/4/16 16:02,C,22.5
4/4/16 20:02,C,22.5
4/5/16 0:02,C,23
4/5/16 4:02,C,22.5
4/5/16 8:02,C,23
4/5/16 12:02,C,20.5
4/5/16 16:02,C,24
4/5/16 20:02,C,26.5
4/6/16 0:02,C,25.5
4/6/16 4:02,C,24
4/6/16 8:02,C,26.5
4/6/16 12:02,C,42
4/6/16 16:02,C,40.5
4/6/16 20:02,C,29
4/7/16 0:02,C,26
4/7/16 4:02,C,25.5
4/7/16 8:02,C,24.5
4/7/16 12:02,C,29.5
4/7/16 16:02,C,28
4/7/16 20:02,C,23
4/8/16 0:02,C,21
4/8/16 4:02,C,18
4/8/16 8:02,C,17.5
4/8/16 12:02,C,20.5
4/8/16 16:02,C,24
4/8/16 20:02,C,18.5
4/9/16 0:02,C,15.5
4/9/16 4:02,C,15.5
4/9/16 8:02,C,17.5
4/9/16 12:02,C,27
4/9/16 16:02,C,23
4/9/16 20:02,C,18
4/10/16 0:02,C,17.5
4/10/16 4:02,C,16.5
4/10/16 8:02,C,17
4/10/16 12:02,C,27.5
4/10/16 16:02,C,26
4/10/16 20:02,C,18.5
4/11/16 0:02,C,14.5
4/11/16 4:02,C,12.5
4/11/16 8:02,C,17.5
4/11/16 12:02,C,31
4/11/16 16:02,C,26
4/11/16 20:02,C,19.5
4/12/16 0:02,C,17
4/12/16 4:02,C,14
4/12/16 8:02,C,20
4/12/16 12:02,C,35
4/12/16 16:02,C,35.5
4/12/16 20:02,C,24
4/13/16 0:02,C,19
4/13/16 4:02,C,15.5
4/13/16 8:02,C,21.5
4/13/16 12:02,C,36
4/13/16 16:02,C,38
4/13/16 20:02,C,24.5
4/14/16 0:02,C,20.5
4/14/16 4:02,C,16
4/14/16 8:02,C,20.5
4/14/16 12:02,C,31
4/14/16 16:02,C,36
4/14/16 20:02,C,22
4/15/16 0:02,C,18.5
4/15/16 4:02,C,15
4/15/16 8:02,C,19.5
4/15/16 12:02,C,32.5
4/15/16 16:02,C,34
